merchant_id,merchant_name,category,region,integration_type,years_on_visa,avg_monthly_volume_k,monthly_txn_count,avg_txn_size,dispute_rate_pct,support_tickets_monthly,volume_trend_pct,churn_label
1287,Digital Shop 1287,Services,North America,Semi-integrated,9.5,2597.2,6727,386.09,0.42,10,16.0,0
1288,Digital Commerce 1288,Restaurant,Europe,Integrated,6.9,1222.8,1223,999.84,0.28,9,1.3,1
1289,Prime Hub 1289,Retail,North America,Integrated,4.0,357.0,741,481.78,0.27,2,-2.4,0
1290,Digital Pay 1290,Travel,North America,Integrated,7.5,1565.4,3040,514.93,1.27,4,37.3,0
1291,Prime Transact 1291,Restaurant,Asia Pacific,Integrated,4.3,3615.2,5419,667.13,0.14,4,19.8,0
1292,Global Shop 1292,Services,Asia Pacific,Semi-integrated,5.7,803.2,2075,387.08,0.25,12,30.9,0
1293,Direct Pay 1293,eCommerce,Europe,Semi-integrated,10.4,8000.0,17968,445.24,0.05,4,-3.7,0
1294,Direct Market 1294,Retail,Europe,Integrated,8.2,2187.9,1218,1796.31,0.97,0,9.0,0
1295,Global Payments 1295,Services,North America,Integrated,9.3,895.0,2185,409.61,0.06,4,16.0,0
1296,Direct Commerce 1296,Travel,LAC,Manual,7.2,945.8,1671,566.01,0.06,8,-3.0,0
1297,Global Hub 1297,Restaurant,Europe,Semi-integrated,11.9,806.0,1102,731.4,0.14,13,6.1,0
1298,Global Hub 1298,Entertainment,MEA,Integrated,3.3,115.4,267,432.21,0.72,0,-3.7,0
1299,Prime Commerce 1299,Travel,Asia Pacific,Integrated,3.5,586.3,1298,451.69,0.68,15,16.0,0
1300,Smart Trade 1300,Retail,MEA,Integrated,1.6,906.6,1157,783.58,0.57,5,-18.4,0
1301,Global Market 1301,Entertainment,LAC,Manual,6.9,371.5,1098,338.34,2.2,6,19.4,1
1302,Swift Commerce 1302,eCommerce,Europe,Integrated,7.6,1067.2,2264,471.38,0.88,0,14.2,0
1303,Prime Market 1303,Entertainment,LAC,Integrated,8.8,685.3,1380,496.59,0.27,4,3.9,0
1304,Swift Trade 1304,Services,Europe,Manual,4.4,1964.8,1325,1482.87,0.36,8,17.0,0
1305,Digital Payments 1305,Travel,North America,Semi-integrated,0.6,1683.0,2016,834.82,0.21,11,0.7,1
1306,Global Pay 1306,Entertainment,Europe,Integrated,7.8,840.5,1359,618.47,1.21,13,-5.4,0
1307,Peak Payments 1307,Restaurant,Europe,Integrated,12.0,98.1,203,483.25,0.87,9,18.9,0
1308,Prime Payments 1308,Restaurant,North America,Integrated,3.9,8000.0,14255,561.21,0.21,1,19.7,0
1309,Digital Payments 1309,eCommerce,North America,Semi-integrated,2.6,545.3,1312,415.62,0.36,7,-2.1,0
1310,Peak Transact 1310,Services,MEA,Integrated,3.7,593.9,686,865.74,0.18,13,-3.9,0
1311,Global Trade 1311,Travel,Asia Pacific,Manual,5.4,411.8,928,443.75,0.43,11,4.3,0
1312,Global Payments 1312,eCommerce,Asia Pacific,Manual,3.4,335.7,853,393.55,0.2,10,-3.0,0
1313,Swift Pay 1313,Entertainment,MEA,Semi-integrated,4.5,5777.2,13938,414.49,1.0,9,38.5,0
1314,Swift Trade 1314,Services,Europe,Semi-integrated,7.8,4630.7,11239,412.02,0.95,9,14.3,0
1315,Digital Market 1315,Services,Asia Pacific,Integrated,4.5,1239.1,3371,367.58,0.87,17,8.3,0
1316,Prime Payments 1316,Restaurant,MEA,Integrated,5.1,572.2,406,1409.36,0.78,10,-10.7,0
1317,Prime Payments 1317,Entertainment,LAC,Semi-integrated,1.0,1582.5,3549,445.9,0.08,10,22.8,0
1318,Prime Market 1318,Travel,Europe,Integrated,11.1,737.5,2154,342.39,0.07,6,-4.2,0
1319,Smart Pay 1319,eCommerce,Europe,Integrated,5.2,509.6,985,517.36,1.6,8,-5.1,1
1320,Swift Payments 1320,eCommerce,North America,Integrated,4.3,1067.8,1114,958.53,1.32,12,23.5,0
1321,Global Trade 1321,Retail,North America,Integrated,1.5,358.7,1074,333.99,0.55,15,15.7,1
1322,Digital Trade 1322,Restaurant,North America,Integrated,7.8,946.9,886,1068.74,0.35,14,-42.1,1
1323,Smart Payments 1323,Travel,LAC,Semi-integrated,10.4,885.3,1185,747.09,0.44,11,4.8,0
1324,Express Pay 1324,Services,LAC,Semi-integrated,1.0,1547.1,1439,1075.12,0.98,14,10.5,1
1325,Prime Market 1325,Services,Asia Pacific,Semi-integrated,2.2,279.6,464,602.59,0.79,0,1.2,0
1326,Direct Trade 1326,Restaurant,LAC,Semi-integrated,2.2,1797.6,2781,646.39,0.36,4,11.2,0
1327,Smart Shop 1327,Entertainment,North America,Integrated,7.4,187.0,323,578.95,0.25,4,-28.2,0
1328,Digital Payments 1328,Retail,Europe,Semi-integrated,11.1,298.4,841,354.82,0.11,11,-45.0,0
1329,Peak Market 1329,Entertainment,Europe,Semi-integrated,5.5,317.2,537,590.69,0.83,13,-11.5,0
1330,Prime Commerce 1330,eCommerce,MEA,Integrated,4.5,148.3,264,561.74,0.05,2,13.6,0
1331,Prime Transact 1331,eCommerce,LAC,Manual,9.3,2757.1,7490,368.1,0.11,3,-45.0,0
1332,Swift Transact 1332,Entertainment,MEA,Integrated,9.0,171.3,435,393.79,0.83,8,-8.9,0
1333,Peak Payments 1333,eCommerce,Europe,Integrated,3.3,250.0,274,912.41,0.44,17,-30.5,1
1334,Peak Market 1334,Entertainment,MEA,Integrated,2.3,3856.7,2052,1879.48,0.13,0,3.1,0
1335,Direct Trade 1335,Travel,North America,Integrated,4.6,299.2,620,482.58,0.07,15,47.2,0
1336,Digital Shop 1336,Services,Europe,Integrated,9.4,511.1,1335,382.85,1.88,3,3.7,0
1337,Peak Trade 1337,Travel,Asia Pacific,Semi-integrated,8.5,161.3,303,532.34,0.08,4,5.8,0
1338,Direct Transact 1338,Restaurant,North America,Manual,8.2,2134.8,2194,973.02,0.08,11,24.8,0
1339,Express Shop 1339,Entertainment,MEA,Integrated,10.0,2176.4,5121,425.0,0.15,13,8.4,0
1340,Swift Payments 1340,eCommerce,MEA,Semi-integrated,3.7,1871.6,4068,460.08,0.67,15,3.7,1
1341,Global Transact 1341,Travel,Asia Pacific,Integrated,4.4,1411.7,2699,523.05,0.64,0,26.5,0
1342,Digital Transact 1342,Retail,Europe,Semi-integrated,1.0,737.3,1959,376.37,0.18,0,17.4,0
1343,Direct Payments 1343,Retail,North America,Integrated,10.5,319.2,785,406.62,0.18,8,13.8,0
1344,Peak Commerce 1344,Travel,LAC,Integrated,7.2,212.5,461,460.95,0.31,10,5.2,0
1345,Smart Hub 1345,Restaurant,Asia Pacific,Semi-integrated,3.9,4047.6,8750,462.58,0.82,4,1.1,0
1346,Express Market 1346,Services,LAC,Semi-integrated,1.3,1940.5,4182,464.01,0.5,11,26.3,0
1347,Prime Pay 1347,Services,LAC,Semi-integrated,8.8,252.0,456,552.63,0.67,4,1.3,0
1348,Express Trade 1348,Entertainment,North America,Semi-integrated,9.1,703.3,1167,602.66,0.37,16,32.6,0
1349,Prime Pay 1349,Entertainment,North America,Semi-integrated,8.2,437.0,993,440.08,0.41,3,-12.9,0
1350,Peak Hub 1350,Travel,LAC,Integrated,2.8,137.1,277,494.95,0.05,11,36.7,0
1351,Prime Shop 1351,Retail,North America,Integrated,11.0,853.0,1471,579.88,0.5,9,17.4,0
1352,Express Market 1352,eCommerce,MEA,Integrated,9.2,371.8,303,1227.06,0.07,1,-11.4,0
1353,Prime Commerce 1353,eCommerce,North America,Integrated,8.1,175.3,395,443.8,1.79,10,18.2,0
1354,Smart Commerce 1354,Services,LAC,Integrated,8.0,83.9,177,474.01,0.38,2,-5.0,0
1355,Smart Commerce 1355,Restaurant,MEA,Integrated,10.9,74.5,100,745.0,0.42,9,8.7,0
1356,Prime Commerce 1356,eCommerce,Asia Pacific,Integrated,11.2,395.4,549,720.22,1.49,11,-1.7,0
1357,Express Market 1357,eCommerce,North America,Semi-integrated,7.3,590.4,659,895.9,1.13,1,5.3,0
1358,Direct Market 1358,Retail,MEA,Integrated,5.3,195.3,567,344.44,0.56,3,26.8,0
1359,Peak Shop 1359,Retail,North America,Semi-integrated,4.7,1654.1,4384,377.3,0.59,5,18.4,0
1360,Swift Pay 1360,eCommerce,Asia Pacific,Semi-integrated,9.9,606.8,1154,525.82,0.2,16,-14.5,0
1361,Express Commerce 1361,Retail,MEA,Integrated,7.9,1491.7,2243,665.05,0.31,3,-13.4,0
1362,Direct Commerce 1362,Retail,LAC,Integrated,1.4,514.9,1205,427.3,0.05,16,13.4,0
1363,Global Pay 1363,eCommerce,North America,Semi-integrated,2.1,221.0,402,549.75,0.25,9,14.9,1
1364,Prime Market 1364,Restaurant,MEA,Semi-integrated,10.9,780.4,2294,340.19,0.13,17,-5.5,0
1365,Digital Pay 1365,Travel,North America,Integrated,10.7,113.6,72,1577.78,0.51,14,39.8,0
1366,Smart Market 1366,Retail,LAC,Integrated,11.4,1415.5,829,1707.48,0.05,5,24.3,0
1367,Express Hub 1367,Restaurant,LAC,Semi-integrated,5.4,179.1,344,520.64,0.63,10,-4.5,0
1368,Express Market 1368,eCommerce,Europe,Semi-integrated,9.5,2405.5,2425,991.96,0.56,12,-6.4,0
1369,Prime Pay 1369,Services,Asia Pacific,Integrated,10.0,414.1,832,497.72,1.05,1,3.4,0
1370,Swift Payments 1370,Travel,North America,Integrated,4.1,2944.1,7223,407.6,0.4,11,1.4,0
1371,Direct Shop 1371,Services,MEA,Manual,2.2,138.1,116,1190.52,0.87,8,33.1,0
1372,Smart Commerce 1372,eCommerce,Europe,Integrated,12.0,257.5,412,625.0,0.79,0,27.7,0
1373,Peak Trade 1373,eCommerce,Europe,Manual,0.8,1133.8,2518,450.28,0.17,15,8.7,0
1374,Smart Payments 1374,eCommerce,Asia Pacific,Integrated,7.4,3424.4,8850,386.94,0.48,4,21.6,0
1375,Global Hub 1375,Services,LAC,Semi-integrated,8.0,6858.6,11939,574.47,1.26,15,24.5,0
1376,Digital Hub 1376,Services,Asia Pacific,Integrated,8.3,704.8,715,985.73,0.47,3,9.2,0
1377,Swift Transact 1377,Services,Asia Pacific,Integrated,3.4,8000.0,15715,509.07,0.27,9,16.1,0
1378,Direct Payments 1378,Entertainment,Asia Pacific,Manual,8.8,443.4,725,611.59,1.06,6,19.9,0
1379,Smart Shop 1379,Travel,MEA,Integrated,3.0,3097.3,7525,411.6,0.08,16,17.8,1
1380,Digital Hub 1380,Travel,Europe,Manual,10.0,177.9,336,529.46,0.14,17,-7.6,1
1381,Prime Transact 1381,Services,MEA,Integrated,3.0,1197.8,1435,834.7,0.05,13,-5.6,1
1382,Swift Market 1382,Restaurant,LAC,Manual,8.5,25.1,59,425.42,0.05,15,2.2,0
1383,Direct Commerce 1383,eCommerce,MEA,Manual,9.5,138.3,248,557.66,0.19,13,-6.1,1
1384,Direct Transact 1384,Services,MEA,Semi-integrated,2.7,1278.4,1206,1060.03,0.29,5,-21.5,0
1385,Peak Transact 1385,eCommerce,LAC,Integrated,3.2,105.9,202,524.26,1.03,16,21.5,1
1386,Direct Trade 1386,Restaurant,Europe,Semi-integrated,9.5,1209.2,3471,348.37,2.13,9,14.9,0
1387,Prime Pay 1387,Travel,LAC,Semi-integrated,1.5,2366.2,5356,441.78,0.89,6,-18.8,0
1388,Smart Trade 1388,Restaurant,LAC,Manual,2.7,329.7,411,802.19,0.17,3,3.2,0
1389,Prime Commerce 1389,Services,Europe,Integrated,5.7,171.3,390,439.23,0.05,12,4.3,0
1390,Digital Transact 1390,Services,LAC,Integrated,11.2,342.5,413,829.3,1.88,4,11.6,0
1391,Digital Shop 1391,Restaurant,Europe,Integrated,7.0,172.1,319,539.5,0.45,11,-13.6,0
1392,Global Market 1392,Travel,Asia Pacific,Semi-integrated,5.0,577.3,1048,550.86,0.49,1,-19.1,1
1393,Express Shop 1393,Services,LAC,Manual,11.8,767.3,858,894.29,1.86,11,18.4,0
1394,Peak Pay 1394,Entertainment,North America,Integrated,5.8,433.4,593,730.86,1.2,11,-22.7,1
1395,Direct Pay 1395,Restaurant,Europe,Semi-integrated,5.5,6933.4,19798,350.21,0.36,9,3.3,0
1396,Smart Trade 1396,Travel,LAC,Manual,5.2,242.9,273,889.74,1.53,11,1.5,1
1397,Peak Pay 1397,Travel,Asia Pacific,Integrated,4.1,4665.8,11676,399.61,0.06,17,5.5,1
1398,Express Payments 1398,Travel,MEA,Integrated,4.2,154.8,335,462.09,0.05,15,13.1,0
1399,Global Payments 1399,Retail,North America,Semi-integrated,8.4,736.5,1348,546.36,0.05,7,40.0,0
1400,Prime Commerce 1400,Restaurant,LAC,Semi-integrated,1.0,3485.4,2940,1185.51,0.11,15,-24.0,1
1401,Global Hub 1401,Services,MEA,Integrated,8.3,3241.9,3278,988.99,0.69,17,25.5,0
1402,Digital Trade 1402,Restaurant,MEA,Semi-integrated,2.8,369.3,349,1058.17,0.83,2,-42.2,1
1403,Digital Trade 1403,Restaurant,North America,Semi-integrated,4.9,1446.8,2845,508.54,0.05,6,35.9,0
1404,Express Trade 1404,Restaurant,MEA,Manual,2.2,1199.5,3518,340.96,0.62,13,-32.9,1
1405,Global Transact 1405,Restaurant,Europe,Manual,6.9,312.3,841,371.34,0.49,9,56.7,0
1406,Swift Hub 1406,Retail,Europe,Semi-integrated,8.9,1575.5,887,1776.21,0.29,2,0.2,0
1407,Direct Pay 1407,eCommerce,Europe,Semi-integrated,4.6,8000.0,9474,844.42,0.2,8,33.8,0
1408,Digital Commerce 1408,Services,LAC,Integrated,2.4,1287.4,1149,1120.45,0.31,6,29.7,0
1409,Swift Payments 1409,Retail,LAC,Semi-integrated,3.1,1469.8,4320,340.23,1.02,13,-0.7,1
1410,Digital Market 1410,Restaurant,Asia Pacific,Integrated,9.9,1704.5,1856,918.37,0.11,9,0.8,1
1411,Global Transact 1411,Retail,North America,Semi-integrated,3.6,86.0,86,1000.0,0.69,2,-8.7,0
1412,Direct Shop 1412,Travel,MEA,Integrated,9.4,1266.9,2599,487.46,0.05,0,23.7,0
1413,Prime Market 1413,Restaurant,Europe,Semi-integrated,4.3,160.2,302,530.46,1.09,5,-0.5,0
1414,Swift Hub 1414,Entertainment,North America,Integrated,2.7,291.2,310,939.35,0.19,2,-8.4,0
1415,Direct Pay 1415,Travel,Asia Pacific,Integrated,8.9,8000.0,17407,459.59,0.15,15,18.7,0
1416,Global Pay 1416,Entertainment,Asia Pacific,Integrated,5.9,466.6,346,1348.55,0.05,4,-9.9,0
1417,Global Payments 1417,Travel,LAC,Semi-integrated,0.9,236.0,129,1829.46,0.43,11,1.4,1
1418,Digital Trade 1418,eCommerce,MEA,Semi-integrated,11.5,3339.6,2357,1416.89,0.82,2,10.1,0
1419,Direct Trade 1419,Services,North America,Integrated,2.2,176.5,249,708.84,0.35,7,-4.8,0
1420,Prime Pay 1420,eCommerce,Europe,Manual,4.6,355.5,1044,340.52,0.05,16,-1.8,1
1421,Peak Hub 1421,Services,Asia Pacific,Manual,4.9,3822.6,7141,535.3,1.13,11,38.7,0
1422,Smart Transact 1422,Services,LAC,Integrated,6.1,706.2,1685,419.11,0.45,5,3.9,0
1423,Digital Trade 1423,Travel,LAC,Semi-integrated,9.5,74.7,97,770.1,0.05,13,0.8,0
1424,Prime Commerce 1424,Entertainment,Europe,Integrated,0.6,1424.5,3273,435.23,0.44,9,4.5,1
1425,Prime Market 1425,Restaurant,LAC,Integrated,11.2,381.8,1113,343.04,0.05,4,17.1,0
1426,Prime Transact 1426,Entertainment,MEA,Semi-integrated,7.9,5743.3,8008,717.2,2.17,17,-12.7,1
1427,Prime Transact 1427,Entertainment,Asia Pacific,Integrated,11.4,284.7,853,333.76,0.61,16,16.5,0
1428,Digital Commerce 1428,Services,MEA,Manual,9.9,2897.8,6073,477.16,0.06,10,13.1,0
1429,Direct Transact 1429,Restaurant,LAC,Manual,11.2,7990.2,18948,421.69,1.17,0,-27.8,1
1430,Global Payments 1430,Entertainment,Europe,Semi-integrated,7.4,202.1,228,886.4,0.15,7,43.9,0
1431,Swift Market 1431,eCommerce,Europe,Semi-integrated,4.6,507.5,1069,474.74,0.39,9,37.2,0
1432,Global Transact 1432,Restaurant,LAC,Semi-integrated,5.6,1146.0,2037,562.59,0.21,16,-8.0,1
1433,Swift Market 1433,Restaurant,Europe,Manual,8.1,200.3,579,345.94,0.05,13,-14.4,1
1434,Swift Trade 1434,Travel,Europe,Integrated,5.4,971.1,2681,362.22,0.05,4,12.6,0
1435,Direct Transact 1435,Restaurant,Europe,Integrated,8.9,485.5,724,670.58,0.69,9,-20.5,1
1436,Global Transact 1436,Retail,LAC,Semi-integrated,1.6,472.0,1353,348.85,0.16,3,35.3,0
1437,Peak Hub 1437,eCommerce,Europe,Integrated,10.0,712.3,1931,368.88,0.24,8,-1.4,0
1438,Prime Payments 1438,Travel,LAC,Integrated,2.8,734.9,1452,506.13,0.82,9,40.4,0
1439,Global Market 1439,Restaurant,MEA,Integrated,11.4,836.7,590,1418.14,0.23,9,-8.5,0
1440,Swift Payments 1440,Services,MEA,Semi-integrated,2.3,287.6,259,1110.42,0.58,7,5.8,0
1441,Express Hub 1441,Entertainment,MEA,Integrated,2.0,305.7,211,1448.82,1.59,7,33.3,0
1442,Swift Commerce 1442,Travel,North America,Integrated,9.8,563.4,433,1301.15,0.68,14,1.5,0
1443,Global Payments 1443,Services,Asia Pacific,Integrated,9.9,624.7,1838,339.88,0.13,9,13.4,0
1444,Peak Pay 1444,eCommerce,Europe,Integrated,9.0,359.8,370,972.43,0.15,0,29.9,0
1445,Smart Trade 1445,Retail,MEA,Manual,11.5,1046.8,2331,449.08,0.6,13,-3.1,0
1446,Swift Payments 1446,Retail,LAC,Integrated,3.6,52.4,109,480.73,0.1,11,-17.2,0
1447,Peak Hub 1447,Services,Europe,Semi-integrated,10.0,239.2,497,481.29,0.77,12,-21.2,1
1448,Swift Payments 1448,Services,Asia Pacific,Semi-integrated,4.5,449.5,457,983.59,3.07,12,19.7,0
1449,Peak Commerce 1449,Entertainment,LAC,Integrated,6.7,200.6,390,514.36,0.24,3,15.8,0
1450,Global Transact 1450,Retail,Asia Pacific,Semi-integrated,5.6,6508.6,13432,484.56,0.38,17,29.2,1
1451,Digital Hub 1451,Restaurant,Asia Pacific,Semi-integrated,0.6,682.9,1315,519.32,0.96,17,2.5,1
1452,Digital Pay 1452,Retail,North America,Semi-integrated,7.1,851.9,822,1036.37,0.07,2,-20.6,0
1453,Peak Commerce 1453,Retail,Asia Pacific,Integrated,9.1,338.1,780,433.46,1.16,3,-39.1,0
1454,Global Payments 1454,Restaurant,Europe,Integrated,2.5,650.6,444,1465.32,0.73,4,60.0,0
1455,Peak Transact 1455,Travel,MEA,Manual,11.2,121.3,239,507.53,0.15,17,18.5,0
1456,Prime Commerce 1456,Retail,MEA,Semi-integrated,6.6,524.4,834,628.78,0.48,16,10.7,0
1457,Peak Market 1457,Services,LAC,Manual,2.5,179.1,201,891.04,0.47,4,13.6,0
1458,Digital Market 1458,eCommerce,North America,Manual,7.9,451.1,1136,397.1,0.25,11,-20.6,0
1459,Prime Payments 1459,Restaurant,MEA,Integrated,2.7,18.5,50,370.0,3.39,4,-7.9,1
1460,Digital Shop 1460,Travel,Europe,Semi-integrated,1.2,137.1,388,353.35,0.89,0,42.9,0
1461,Smart Shop 1461,Entertainment,Asia Pacific,Integrated,8.4,5164.2,14002,368.82,0.91,4,21.2,0
1462,Smart Trade 1462,Restaurant,MEA,Semi-integrated,1.8,2127.2,2981,713.59,0.39,1,-7.3,0
1463,Digital Market 1463,Retail,MEA,Integrated,1.7,4216.1,5324,791.9,0.8,15,-16.5,1
1464,Prime Payments 1464,Retail,North America,Integrated,9.0,4641.6,3916,1185.29,0.92,14,-2.3,0
1465,Digital Market 1465,Services,Europe,Semi-integrated,1.1,1706.5,4762,358.36,0.11,3,1.7,0
1466,Swift Shop 1466,Retail,LAC,Semi-integrated,9.8,352.8,729,483.95,0.2,10,49.0,0
1467,Direct Transact 1467,Travel,Asia Pacific,Semi-integrated,9.7,155.7,90,1730.0,0.21,3,4.2,0
1468,Prime Payments 1468,eCommerce,Europe,Integrated,2.1,3312.4,5887,562.66,0.43,10,-15.8,0
1469,Peak Hub 1469,Entertainment,Asia Pacific,Integrated,6.5,728.1,520,1400.19,0.8,16,6.8,0
1470,Express Market 1470,Retail,MEA,Manual,1.6,8000.0,15475,516.96,0.1,15,13.3,1
1471,Express Commerce 1471,Services,Europe,Integrated,7.8,399.0,707,564.36,1.14,14,-17.6,1
1472,Digital Shop 1472,Entertainment,LAC,Integrated,1.2,8000.0,5656,1414.43,0.48,4,16.0,0
1473,Global Transact 1473,eCommerce,LAC,Semi-integrated,11.4,534.1,1356,393.88,0.55,3,32.2,0
1474,Digital Pay 1474,Restaurant,MEA,Integrated,2.9,4317.7,4990,865.27,1.09,2,10.8,0
1475,Express Hub 1475,Services,Europe,Semi-integrated,8.4,7153.6,13260,539.49,0.65,2,-7.9,0
1476,Digital Trade 1476,Restaurant,Europe,Integrated,2.0,158.8,333,476.88,0.09,11,-2.6,0
1477,Express Shop 1477,eCommerce,Asia Pacific,Semi-integrated,2.9,337.3,980,344.18,0.48,11,-25.2,1
1478,Express Shop 1478,eCommerce,Asia Pacific,Manual,5.7,156.6,271,577.86,0.24,15,5.3,1
1479,Prime Commerce 1479,Restaurant,Asia Pacific,Manual,7.1,118.9,332,358.13,1.21,1,14.2,0
1480,Swift Transact 1480,eCommerce,LAC,Semi-integrated,12.0,1692.4,2347,721.09,0.59,4,-9.9,0
1481,Smart Transact 1481,Retail,LAC,Integrated,0.8,505.1,1335,378.35,1.1,13,46.8,0
1482,Express Hub 1482,Retail,Europe,Semi-integrated,0.5,715.7,779,918.74,0.18,12,23.8,0
1483,Express Transact 1483,Restaurant,LAC,Semi-integrated,4.5,1449.2,3287,440.89,0.5,7,-27.9,0
1484,Smart Pay 1484,Retail,Europe,Semi-integrated,4.7,49.4,50,988.0,0.58,2,-27.4,0
1485,Prime Pay 1485,eCommerce,Asia Pacific,Semi-integrated,10.7,4029.8,11948,337.28,1.37,8,-11.7,0
1486,Direct Pay 1486,Services,North America,Semi-integrated,11.0,408.0,1177,346.64,0.5,3,39.5,0
1487,Prime Hub 1487,Retail,Europe,Semi-integrated,10.6,1401.6,2250,622.93,0.68,9,25.8,0
1488,Direct Trade 1488,Retail,MEA,Semi-integrated,2.1,1586.0,2870,552.61,0.46,16,40.5,0
1489,Express Trade 1489,Retail,Asia Pacific,Integrated,5.2,4532.9,9040,501.43,0.35,3,8.2,0
1490,Swift Trade 1490,Travel,LAC,Integrated,9.1,574.3,682,842.08,0.1,2,3.8,0
1491,Direct Commerce 1491,Restaurant,North America,Semi-integrated,4.1,34.0,74,459.46,0.24,13,-17.0,0
1492,Direct Payments 1492,eCommerce,LAC,Integrated,8.1,720.5,1618,445.3,0.28,0,15.0,0
1493,Digital Payments 1493,Retail,Europe,Manual,3.2,880.9,1596,551.94,1.53,17,4.1,1
1494,Peak Pay 1494,Restaurant,LAC,Semi-integrated,4.2,156.3,135,1157.78,0.48,13,3.3,1
1495,Express Shop 1495,eCommerce,MEA,Integrated,10.4,817.7,2287,357.54,0.34,7,40.4,0
1496,Prime Payments 1496,eCommerce,Asia Pacific,Semi-integrated,3.4,401.2,315,1273.65,0.15,6,5.5,0
1497,Global Hub 1497,Travel,North America,Semi-integrated,11.6,101.5,210,483.33,0.44,6,34.6,0
1498,Global Commerce 1498,Entertainment,Asia Pacific,Semi-integrated,4.0,1702.9,1290,1320.08,0.18,7,-23.8,0
1499,Prime Hub 1499,eCommerce,North America,Integrated,0.8,302.1,261,1157.47,0.75,15,60.0,1
1500,Swift Hub 1500,Services,Asia Pacific,Manual,3.4,376.6,207,1819.32,0.3,14,0.5,1
1501,Swift Hub 1501,Travel,North America,Integrated,2.5,348.1,490,710.41,1.46,3,22.1,0
1502,Express Commerce 1502,Restaurant,LAC,Semi-integrated,6.3,3750.6,7872,476.45,0.09,3,25.3,0
1503,Express Pay 1503,Restaurant,Europe,Integrated,1.8,628.1,1133,554.37,0.86,9,-1.9,0
1504,Prime Payments 1504,Restaurant,Europe,Semi-integrated,7.7,743.0,1624,457.51,0.9,11,24.4,0
1505,Prime Market 1505,Travel,North America,Semi-integrated,10.6,358.9,785,457.2,0.07,13,25.4,0
1506,Express Commerce 1506,Restaurant,MEA,Semi-integrated,4.7,1271.6,1081,1176.32,0.32,5,-6.3,0
1507,Digital Trade 1507,Services,MEA,Integrated,2.4,4398.6,2829,1554.83,0.46,8,-6.0,1
1508,Smart Commerce 1508,eCommerce,MEA,Semi-integrated,5.1,1647.5,3399,484.7,0.05,1,8.9,0
1509,Swift Shop 1509,Services,North America,Semi-integrated,9.5,1740.0,3711,468.88,0.05,8,5.7,0
1510,Direct Hub 1510,Entertainment,Europe,Integrated,7.3,1554.2,2940,528.64,0.08,12,35.9,0
1511,Swift Shop 1511,eCommerce,MEA,Manual,1.7,96.3,107,900.0,0.05,5,22.1,0
1512,Express Hub 1512,Restaurant,Asia Pacific,Semi-integrated,6.7,195.1,493,395.74,0.17,5,6.6,0
1513,Prime Shop 1513,Entertainment,North America,Manual,5.9,499.2,344,1451.16,2.02,8,20.1,1
1514,Smart Market 1514,Restaurant,North America,Manual,4.3,240.8,501,480.64,0.48,15,-32.9,1
1515,Direct Commerce 1515,Restaurant,Europe,Manual,1.8,149.9,120,1249.17,0.56,10,-4.3,0
1516,Direct Market 1516,Services,MEA,Semi-integrated,11.8,48.4,103,469.9,0.06,16,13.8,0
1517,Swift Market 1517,eCommerce,North America,Semi-integrated,2.5,101.0,155,651.61,0.67,1,30.3,0
1518,Prime Trade 1518,Retail,MEA,Integrated,2.7,464.5,1066,435.74,0.29,15,12.0,0
1519,Direct Hub 1519,eCommerce,LAC,Semi-integrated,2.2,603.5,380,1588.16,3.63,0,37.2,0
1520,Global Commerce 1520,eCommerce,MEA,Semi-integrated,7.1,219.1,413,530.51,0.38,5,25.4,0
1521,Peak Commerce 1521,Services,MEA,Semi-integrated,5.6,742.9,640,1160.78,1.2,7,-1.8,0
1522,Global Payments 1522,Entertainment,Europe,Manual,3.4,362.4,799,453.57,0.17,4,5.2,0
1523,Direct Shop 1523,Restaurant,MEA,Integrated,5.4,3061.9,2449,1250.27,0.89,17,16.2,1
1524,Express Market 1524,Retail,North America,Integrated,8.2,530.4,362,1465.19,0.41,16,-1.0,0
1525,Express Market 1525,Travel,Europe,Semi-integrated,3.7,1763.2,4025,438.06,0.1,10,38.6,0
1526,Prime Pay 1526,Retail,Europe,Integrated,11.0,884.0,582,1518.9,0.53,8,-14.2,0
1527,Global Transact 1527,Restaurant,North America,Integrated,4.0,93.4,99,943.43,0.13,13,14.3,0
1528,Smart Commerce 1528,Retail,North America,Integrated,2.8,585.9,1500,390.6,0.14,12,22.7,0
1529,Express Payments 1529,Retail,North America,Semi-integrated,11.5,117.9,297,396.97,2.63,8,1.7,0
1530,Global Market 1530,Services,North America,Integrated,9.8,571.7,1506,379.61,0.31,14,-2.8,0
1531,Peak Shop 1531,Retail,Europe,Integrated,4.4,234.4,308,761.04,0.66,3,6.5,0
1532,Global Transact 1532,Retail,North America,Integrated,10.2,1135.4,2066,549.56,0.21,4,24.2,0
1533,Express Pay 1533,Services,North America,Integrated,6.5,101.6,247,411.34,1.21,0,-2.0,0
1534,Global Hub 1534,Restaurant,MEA,Integrated,4.5,679.0,572,1187.06,0.2,2,-13.4,0
1535,Swift Payments 1535,Entertainment,North America,Semi-integrated,10.2,1482.3,3425,432.79,1.22,3,31.0,0
1536,Global Trade 1536,Retail,North America,Semi-integrated,9.1,2370.0,1762,1345.06,2.02,11,16.0,0
1537,Express Shop 1537,Retail,North America,Integrated,3.9,228.2,635,359.37,0.87,15,28.2,0
